,tp,tn,fp,fn,precision,recall,specificity,accuracy,f1_score,balanced_accuracy,num_feat_missing,imputed,dataset,source,scenario,random_state,metric
250,60,0,140,0,30.0,100.0,0.0,30.0,46.15,50.0,19,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Credit_amount', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Foreign_worker_yes', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Present_employment_since_from 4 to 7 years', 'Present_employment_since_greater or equal to 7 years', 'Present_employment_since_less than 1 year', 'Present_employment_since_unemployed', 'Installment_rate_in_percentage_of_disposable_income', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Telephone_yes', 'Personal_status_and_sex_male divorced or separated', 'Personal_status_and_sex_male married or widowed', 'Personal_status_and_sex_male single', 'Housing_own', 'Housing_rent', 'Present_residence_since', 'Job_skilled employee or official', 'Job_unemployed or unskilled - non-resident', 'Job_unskilled - resident', 'Number_of_existing_credits_at_this_bank'] imputed",gbt_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
251,60,0,140,0,30.0,100.0,0.0,30.0,46.15,50.0,20,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Credit_amount', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Foreign_worker_yes', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Present_employment_since_from 4 to 7 years', 'Present_employment_since_greater or equal to 7 years', 'Present_employment_since_less than 1 year', 'Present_employment_since_unemployed', 'Installment_rate_in_percentage_of_disposable_income', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Telephone_yes', 'Personal_status_and_sex_male divorced or separated', 'Personal_status_and_sex_male married or widowed', 'Personal_status_and_sex_male single', 'Housing_own', 'Housing_rent', 'Present_residence_since', 'Job_skilled employee or official', 'Job_unemployed or unskilled - non-resident', 'Job_unskilled - resident', 'Number_of_existing_credits_at_this_bank', 'Number_of_people_being_liable_to_provide_maintenance_for'] imputed",gbt_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
252,41,96,44,19,48.24,68.33,68.57,68.5,56.55,68.45,0,,xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
253,38,97,43,22,46.91,63.33,69.29,67.5,53.9,66.31,1,['Credit_amount'] imputed,xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
254,36,83,57,24,38.71,60.0,59.29,59.5,47.06,59.64,2,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
255,37,89,51,23,42.05,61.67,63.57,63.0,50.0,62.62,3,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
256,38,88,52,22,42.22,63.33,62.86,63.0,50.67,63.1,4,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
257,37,95,45,23,45.12,61.67,67.86,66.0,52.11,64.76,5,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
258,38,95,45,22,45.78,63.33,67.86,66.5,53.15,65.6,6,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
259,46,76,64,14,41.82,76.67,54.29,61.0,54.12,65.48,7,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
260,49,57,83,11,37.12,81.67,40.71,53.0,51.04,61.19,8,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
261,49,54,86,11,36.3,81.67,38.57,51.5,50.26,60.12,9,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
262,51,53,87,9,36.96,85.0,37.86,52.0,51.52,61.43,10,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
263,45,51,89,15,33.58,75.0,36.43,48.0,46.39,55.71,11,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
264,40,50,90,20,30.77,66.67,35.71,45.0,42.11,51.19,12,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Installment_rate_in_percentage_of_disposable_income'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
265,41,50,90,19,31.3,68.33,35.71,45.5,42.93,52.02,13,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Installment_rate_in_percentage_of_disposable_income', 'Present_residence_since'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
266,41,53,87,19,32.03,68.33,37.86,47.0,43.62,53.1,14,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Installment_rate_in_percentage_of_disposable_income', 'Present_residence_since', 'Telephone_yes'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
267,41,50,90,19,31.3,68.33,35.71,45.5,42.93,52.02,15,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Installment_rate_in_percentage_of_disposable_income', 'Present_residence_since', 'Telephone_yes', 'Present_employment_since_from 4 to 7 years', 'Present_employment_since_greater or equal to 7 years', 'Present_employment_since_less than 1 year', 'Present_employment_since_unemployed'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
268,42,53,87,18,32.56,70.0,37.86,47.5,44.44,53.93,16,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Installment_rate_in_percentage_of_disposable_income', 'Present_residence_since', 'Telephone_yes', 'Present_employment_since_from 4 to 7 years', 'Present_employment_since_greater or equal to 7 years', 'Present_employment_since_less than 1 year', 'Present_employment_since_unemployed', 'Job_skilled employee or official', 'Job_unemployed or unskilled - non-resident', 'Job_unskilled - resident'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
269,15,80,60,45,20.0,25.0,57.14,47.5,22.22,41.07,17,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Installment_rate_in_percentage_of_disposable_income', 'Present_residence_since', 'Telephone_yes', 'Present_employment_since_from 4 to 7 years', 'Present_employment_since_greater or equal to 7 years', 'Present_employment_since_less than 1 year', 'Present_employment_since_unemployed', 'Job_skilled employee or official', 'Job_unemployed or unskilled - non-resident', 'Job_unskilled - resident', 'Personal_status_and_sex_male divorced or separated', 'Personal_status_and_sex_male married or widowed', 'Personal_status_and_sex_male single'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
270,10,123,17,50,37.04,16.67,87.86,66.5,22.99,52.26,18,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Installment_rate_in_percentage_of_disposable_income', 'Present_residence_since', 'Telephone_yes', 'Present_employment_since_from 4 to 7 years', 'Present_employment_since_greater or equal to 7 years', 'Present_employment_since_less than 1 year', 'Present_employment_since_unemployed', 'Job_skilled employee or official', 'Job_unemployed or unskilled - non-resident', 'Job_unskilled - resident', 'Personal_status_and_sex_male divorced or separated', 'Personal_status_and_sex_male married or widowed', 'Personal_status_and_sex_male single', 'Number_of_existing_credits_at_this_bank'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
271,0,140,0,60,0.0,0.0,100.0,70.0,0.0,50.0,19,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Installment_rate_in_percentage_of_disposable_income', 'Present_residence_since', 'Telephone_yes', 'Present_employment_since_from 4 to 7 years', 'Present_employment_since_greater or equal to 7 years', 'Present_employment_since_less than 1 year', 'Present_employment_since_unemployed', 'Job_skilled employee or official', 'Job_unemployed or unskilled - non-resident', 'Job_unskilled - resident', 'Personal_status_and_sex_male divorced or separated', 'Personal_status_and_sex_male married or widowed', 'Personal_status_and_sex_male single', 'Number_of_existing_credits_at_this_bank', 'Housing_own', 'Housing_rent'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
272,0,140,0,60,0.0,0.0,100.0,70.0,0.0,50.0,20,"['Credit_amount', 'Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Duration', 'Age', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Other_debtors_guarantors_guarantor', 'Other_debtors_guarantors_none', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining', 'Foreign_worker_yes', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Installment_rate_in_percentage_of_disposable_income', 'Present_residence_since', 'Telephone_yes', 'Present_employment_since_from 4 to 7 years', 'Present_employment_since_greater or equal to 7 years', 'Present_employment_since_less than 1 year', 'Present_employment_since_unemployed', 'Job_skilled employee or official', 'Job_unemployed or unskilled - non-resident', 'Job_unskilled - resident', 'Personal_status_and_sex_male divorced or separated', 'Personal_status_and_sex_male married or widowed', 'Personal_status_and_sex_male single', 'Number_of_existing_credits_at_this_bank', 'Housing_own', 'Housing_rent', 'Number_of_people_being_liable_to_provide_maintenance_for'] imputed",xgb_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
273,49,91,49,11,50.0,81.67,65.0,70.0,62.03,73.33,0,,et_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
274,42,76,64,18,39.62,70.0,54.29,59.0,50.6,62.14,1,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account'] imputed",et_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
275,44,69,71,16,38.26,73.33,49.29,56.5,50.29,61.31,2,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property'] imputed",et_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
276,52,38,102,8,33.77,86.67,27.14,45.0,48.6,56.9,3,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account'] imputed",et_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
277,51,20,120,9,29.82,85.0,14.29,35.5,44.16,49.64,4,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly'] imputed",et_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
278,52,21,119,8,30.41,86.67,15.0,36.5,45.02,50.83,5,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Other_installment_plans_none', 'Other_installment_plans_stores'] imputed",et_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
279,52,22,118,8,30.59,86.67,15.71,37.0,45.22,51.19,6,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Foreign_worker_yes'] imputed",et_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
280,52,22,118,8,30.59,86.67,15.71,37.0,45.22,51.19,7,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Foreign_worker_yes', 'Age'] imputed",et_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
281,48,27,113,12,29.81,80.0,19.29,37.5,43.44,49.64,8,"['Status_of_existing_checking_account_greater or equal to 200 DM or salary assignments', 'Status_of_existing_checking_account_less than 0 DM', 'Status_of_existing_checking_account_no checking account', 'Property_car or other', 'Property_real estate', 'Property_unknown or no property', 'Savings_account_bonds_from 500 to 1000 DM', 'Savings_account_bonds_greater or equal to 1000 DM', 'Savings_account_bonds_less than 100 DM', 'Savings_account_bonds_unknown/no savings account', 'Credit_history_critical account or other credits existing', 'Credit_history_delay in paying off in the past', 'Credit_history_existing credits paid back duly till now', 'Credit_history_no credits taken or all credits paid back duly', 'Other_installment_plans_none', 'Other_installment_plans_stores', 'Foreign_worker_yes', 'Age', 'Purpose_car new', 'Purpose_car used', 'Purpose_domestic appliances', 'Purpose_education', 'Purpose_furniture or equipment', 'Purpose_others', 'Purpose_radio or television', 'Purpose_repairs', 'Purpose_retraining'] imputed",et_perf_mf,German Credit,Scenario 1: standard,1981,f1 score
